20,Behind Closed Doors Lyrics,"I like 'em bad-bad, baby, you could be the one|-|And if you wanna get trashed and have fun|-|Throw me holy in the sky like a pizza pie|-|You take my whole world, baby, and twist it to the right|-|Throw it in the air and whoop like dynamite|-|Throw me in the sky like a pizza pie|-|You know I like 'em bad, boy|-|Wrong side of the track, boy|-|You know I like 'em bad boy, like you|-|I like a man who can't care/kick it|-|So come around and hit me up|-|No other man can lick me like you|-|Everybody's saying you're no good for me|-|But they don't see the dirty stuff you do to me|-|Tell me I should leave nearly every day|-|But I'm not gonna do it, baby|-|Everybody's saying you're no good for me|-|But they don't see the dirty stuff you do to me|-|Only shout a little but you give me more|-|Behind, behind closed doors|-|Behind closed doors You know I like 'em bad, boy|-|Wrong side of the track, boy|-|You know I like 'em bad boy, like you|-|I like a man who can't care/kick it|-|So come around and hit me up|-|No other man can lick me like you|-|Everybody's saying you're no good for me|-|But they don't see the dirty stuff you do to me|-|Tell me I should leave nearly every day|-|But I'm not gonna do it, baby|-|Everybody's saying you're no good for me|-|But they don't see the dirty stuff you do to me|-|Only shout a little but you give me more|-|Behind, behind closed doors|-|Behind closed doors|-|Behind closed doors|-|Behind closed doors|-|Everybody's saying you're no good for me|-|But they don't see the dirty stuff you do to me|-|Tell me I should leave nearly every day|-|But I'm not gonna do it, baby|-|Everybody's saying you're no good for me|-|But they don't see the dirty stuff you do to me|-|Only shout a little but you give me more|-|Behind, behind closed doors|-|Behind closed doors|-|Behind closed doors|-|Behind closed doors|-|Everybody's saying you're no good for me|-|But they don't see the dirty stuff you do to me|-|Tell me I should leave nearly every day|-|But I'm not gonna do it, baby|-|Everybody's saying you're no good for me|-|But they don't see the dirty stuff you do to me|-|Only shout a little but you give me more|-|Behind, behind closed doors"
21,Bel Air Lyrics,"Gargoyles standing at the front of your gate|-|Trying to tell me to wait, but I can't wait to see you|-|So I run like I'm mad to heaven's door|-|I don't wanna be bad, I won't cheat you no more|-|Roses, Bel Air|-|Take me there|-|I've been waiting to meet you|-|Palm trees in the light|-|I can see, late at night|-|Darling, I'm waiting to greet you|-|Come to me, baby|-|Spotlight, bad baby, you've got a flair|-|For the violentest kind of love anywhere out there|-|Mon amour, sweet child of mine, you're divine|-|Didn't anyone ever tell you it's okay to shine?|-|Roses, Bel Air|-|Take me there|-|I've been waiting to meet you|-|Palm trees in the light|-|I can see, late at night|-|Darling, I'm waiting to greet you|-|Come to me, baby|-|Don't be afraid of me|-|Don't be ashamed|-|Walk in the way of my soft resurrection|-|Idol of roses, iconic soul|-|I know your name|-|Lead me to war with your brilliant direction|-|Roses, Bel Air|-|Take me there|-|I've been waiting to meet you|-|Palm trees in the light|-|I can see, late at night|-|Darling, I'm waiting to greet you|-|Come to me, baby|-|Roses, Bel Air|-|Take me there|-|I've been waiting to meet you|-|Grenadine, sunshine|-|Can you fade inside of mine?|-|Darling, I'm waiting to greet you|-|Come to me, baby"
22,Bentley Lyrics,"You drive up in a summer sky, blue bentley|-|Death reflect detecting in his eyes|-|Thought about all the women who loved me|-|I said, ""oh no!""|-|He said, ""get inside""|-|I said, ""oh no!""|-|He said, ""get inside""|-|I got into his summer sky, blue bentley|-|Sun reflect detecting in my eyes|-|Thought about all the fun I had lately|-|I said, ""Uh huh"" I said ""I want to drive""|-|I said, ""Uh huh I want, I want to drive""|-|We drive, We drive|-|You say you wanna go swimming in my ring|-|It's green and shimmering|-|Like my lipstick, the colour of dawn|-|Like my lipstick, the colour of dawn|-|We got out of his summer sky, blue bentley|-|Death reflect detecting in the sky|-|He held my hand to the ocean he lead me|-|I said, ""uh huh, I want, I want to die""|-|""Uh huh, I want, I want to die."""
23,Best American Record Lyrics,"My baby used to dance underneath my architecture|-|To the houses of the holy|-|Smoking on them cigarettes|-|My baby used to dance underneath my architecture|-|He was cool as heck|-|He was cool as heck|-|But you were so obsessed with writing the next best American record|-|But there was nothing left by the time we got to bed|-|Baby that's a shame|-|You were so obsessed with writing the next best American record|-|You did it all for fame|-|You did it all for fame|-|You did it all for fame|-|Tell me how it treats you now|-|You did it all for fame|-|How does that taste coming out|-|You did it all for fame|-|Baby, how's life treating you now|-|It's over|-|My baby used to dance underneath my architecture|-|He was seventies in spirit; nineties in his frame of mind|-|My baby used to dance underneath my architecture|-|We lost track of space|-|We lost track of time|-|But you were so obsessed with writing the next best American record|-|But there was nothing left by the time we got to bed|-|Baby that's a shame|-|You were so obsessed with writing the next best American record|-|You did it all for fame|-|You did it all for fame|-|(You know what I'm talking about)|-|You did it all for fame|-|Tell me how it treats you now|-|You did it all for fame|-|How does that taste coming out|-|Now that you lost the game|-|Honey, how's life treating you now|-|That it's over|-|Baby, how you feeling now|-|That I told you|-|It's true|-|All the roads lead to you|-|Everything I want and do|-|All the things that I say|-|It's true|-|All the roads lead to you|-|Like the 405 I drive through|-|Every night and every day|-|Ah, ah|-|I see you for who you really are|-|Why the thousands of girls|-|Love the way Bill plays guitar|-|Ah, ah|-|You did it all for fame|-|Tell me how it treats you now|-|You did it all for fame|-|How does that taste coming out|-|You did it all for fame|-|Honey, how you feeling now|-|That it's over|-|Baby, how's life treating you now|-|That I told you|-|Honey, how is it feeling now?|-|(Honey, how's it feeling?, Honey, how's it feeling?)|-|I told you|-|(Honey, how's it feeling?, Honey, how's it feeling?)|-|I told you"
24,Big Bad Wolf Lyrics,"I told you not to go into the woods|-|I told you that he wasn't any good|-|I told you not to go into the woods|-|I told you that he wasn't any good|-|I'll take the wrong path|-|I think I'll go a little off track|-|And now there's no way back|-|You took all the apples that I had|-|But I heart you and I wanna be your girl|-|I heart you and I know you'll rock my world|-|'Cause you rock, rock, rock, rock, rock|-|You know that I want what you got|-|You rock, rock, rock, rock, rock|-|Big bad wolf come on and eat me up, up, up|-|(I told you not to go into the woods)|-|Big, bad, naughty rock star|-|Your claws are shining bright in the dark|-|Lifting up my little red skirt|-|I know you'll leave me here in the dirt|-|But I heart you, and I wanna be your girl|-|I heart you, so come back and rock my world!|-|Cause you rock, rock, rock, rock, rock|-|You know that I want what you got|-|You rock, rock, rock, rock, rock|-|Big bad wolf come on and eat me up, up, up|-|(I told you not to go into the woods)|-|Life is like, like a little game|-|That we like to play, just for fun, just for fun|-|Yeah, we take nothing seriously, nothing's wrong, make me run, all night long|-|Hide and seek is how you play with me|-|Oh, you're tempting me, just for fun, just for fun|-|I hear you calling me over city streets, through the trees, mess with me, then you'll leave|-|Oh, be still my heart, escaping in your cherry red car|-|'Cause you rock, rock, rock, rock, rock|-|You know that I want what you got|-|You rock, rock, rock, rock, rock|-|Big bad wolf come on and eat me up, up, up|-|'Cause you rock, rock, rock, rock, rock|-|You know that I want what you got|-|You rock, rock, rock, rock, rock|-|Big bad wolf come on and eat me up, up, up"
25,Big Eyes Lyrics,"With your big eyes|-|And your big lies|-|With your big eyes|-|And your big lies|-|I saw you creeping around the garden|-|What are you hiding?|-|I beg your pardon don't tell me ""nothing""|-|I used to think that I could trust you|-|I was your woman|-|You were my knight and shining companion|-|To my surprise my loves demise was his own greed and lullaby|-|With your big eyes, and your big lies|-|With your big eyes, and your big lies|-|I noticed you got hot in summer you had no comfort|-|Your shirt was cotton your face was sunburned|-|You paced around like you'd been waiting|-|Waiting for something|-|Your world was burning and I stood watching|-|As I looked on the flames grew high you watched me frown|-|I said ""goodbye""|-|With your big eyes, and your big lies|-|With your big eyes, and your big lies|-|Is it me was I wrong to have trusted you|-|Did I see what I wanted, what wasn't true?|-|Was I wrong to go on like a little fool?|-|It's amazing what women in love will do|-|With your big eyes|-|And your big lies|-|With your big eyes|-|And your big lies"
26,Birds Of A Feather Lyrics,"Met you in front of the diner and you had blue hair|-|You were so nice|-|You were from L.A. but you were all there|-|You were all right|-|So many people say that they have it together|-|But I think you're a nice guy|-|And I think we could be birds of a feather|-|Met you in front of a diner and you were so sweet|-|Made my heart beat, oh, my, my, my, my, my|-|I met you with your mother and she had green shoes|-|She was so cool, it was fine, fine, fine, fine, fine|-|So many people say that they have it together|-|But I think you're a nice guy|-|And I think we could be birds of a feather|-|Oh, feather, oh, birds|-|You were sorting pictures and you gave me one|-|Of a nun who was playing the drums|-|She was crazy, her name was Katie|-|I think you're so fun|-|So many people say that they have it together|-|But I think you're a nice guy|-|And I think we could be birds of a feather|-|You don't think I'm that strange, you're so weird|-|That's 'cause you're so queer|-|But who's not these days?|-|You wear purple socks and you still like Purple Haze|-|So many people think that you have it together|-|But they don't see you crying in the shower|-|Bet I can make you better|-|'Cause you make me better|-|Yeah, you make me better|-|Yeah, you make me better"
27,Black Beauty Lyrics,"I paint my nails black|-|I dye my hair a darker shade|-|Of brown|-|Cause you like your women spanish dark, strong and proud|-|I paint the sky black|-|You said if you could have your way|-|You'd make a night time what today|-|So it'd suit the mood of your soul|-|Oh|-|What can I do|-|Nothing|-|My sparrow blue|-|Oh|-|What can I do|-|Life is beautiful|-|But you don't have a clue|-|Sun and ocean blue|-|Their magnificence|-|it don't make sense to you|-|Black beauty|-|Oh|-|I paint the house black|-|My wedding dress black leather too|-|You have no room for light|-|Love is lost on you|-|I keep my lips red|-|To seem like cherries in the spring|-|Darling you can't let everything seem so dark blue|-|But oh|-|What can I do|-|To turn you on|-|Or get through you|-|Oh|-|What can I do|-|Life is beautiful|-|But you don't have a clue|-|Sun and ocean blue|-|Their magnificence|-|It don't make sense to you|-|Black beauty|-|Oh|-|Black beauty baby|-|Oh|-|What can I do|-|Life is beautiful|-|But you don't have a clue|-|Sun and ocean blue|-|Their magnificence|-|It don't make sense to you|-|Black beauty|-|Oh|-|Black beauty|-|Oh|-|Black beauty|-|Oh|-|Black beauty|-|Oh"
28,Blue Jeans Lyrics,"Blue jeans, white shirt|-|Walked into the room, you know you make my eyes burn|-|It was like James Dean for sure|-|You're so fresh to death and sick as cancer|-|You were sorta punk rock, I grew up on hip hop|-|But you fit me better than my favourite sweater|-|And I know that love is mean, and love hurts|-|But I still remember that day we met in December, oh baby|-|I will love you 'til the end of time|-|I would wait a million years|-|Promise you'll remember that you're mine|-|Baby, can you see through the tears?|-|Love you more than those bitches before|-|Say you'll remember, say you'll remember|-|Oh baby, ooh, I will love you 'til the end of time|-|Big dreams, gangsta|-|Said you had to leave to start your life over|-|I was like, no please, stay here|-|We don't need no money, we could make it all work|-|But he headed out on Sunday, said he'd come home Monday|-|I stayed up waiting, anticipating and pacing|-|But he was chasing paper|-|Caught up in the game, that was the last I heard|-|I will love you 'til the end of time|-|I would wait a million years|-|Promise you'll remember that you're mine|-|Baby, can you see through the tears?|-|Love you more than those bitches before|-|Say you'll remember, say you'll remember|-|Oh baby, ooh, I will love you 'til the end of time|-|You went out every night and baby that's alright|-|I told you that no matter what you did I'd be by your side|-|'Cause I'ma ride or die, whether you fail or fly|-|Well shit, at least you tried|-|But when you walked out the door a piece of me died|-|I told you I wanted more|-|That's not what I had in mind|-|I just want it like before|-|We were dancing all night|-|Then they took you away|-|Stole you out of my life|-|You just need to remember|-|I will love you 'til the end of time|-|I would wait a million years|-|Promise you'll remember that you're mine|-|Baby can you see through the tears?|-|Love you more than those bitches before|-|Say you'll remember, say you'll remember|-|Oh baby, ooh, I will love you 'til the end of time"
29,Blue Jeans (remix) Lyrics,"Blue jeans, White shirt|-|Walked into the room you know you made my eyes burn|-|It was like, james dean, for sure|-|You so fresh to death & sick as cancer|-|You were sorta punk rock, I grew up on hip hop|-|But you fit me beter than my favourite sweater, and I know|-|That love is mean, and love hurts|-|But I still remember that day we met in december, oh baby!|-|I will love you till the end of time|-|I would wait a milion years|-|Promise you'll remember that ur mine|-|Baby can you see through the tears|-|Love you more|-|Than those bitches before|-|Say you'll remember, oh baby, say you'll remember|-|I will love you till the end of time|-|Big dreams, Gangster|-|Said you had to leave to start your life over|-|I was like: ""no please"" stay here|-|We don't need no money we can make it all work|-|But he headed out on sunday, said he'd come home monday|-|I stayed up waitin, anticipatin and pacin but he was|-|Chasing paper|-|""Caught up in the game"" that was the last I heard|-|I will luv you till the end of time|-|I would wait a milion years|-|Promise you'll remember that you're mine|-|Baby can you see through the tears|-|Love you more|-|Than those bitches before|-|Say you'll remember, oh baby, say you'll remember|-|I will love you till the end of time|-|He went out every night|-|And baby that's alright|-|I told you that no matter what you did i'd be by your side|-|Cause im a ride or die|-|Whether you fail or fly|-|Well shit at least you tried.|-|We were dancin all night|-|I will love you till the end of time|-|I would wait a milion years|-|Promise you'll remember that you're mine|-|Baby can you see through the tears|-|Love you more|-|Than those bitches before|-|Say you'll remember, oh baby, say you'll remember|-|I will love you till the end of time"
